occ_code,entry_rate_baseline,entry_rate_recent,entrant_share_baseline,entrant_share_recent,exit_rate_baseline,exit_rate_recent,current_sample_n_baseline,current_sample_n_recent,young_employment_baseline,young_employment_recent,median_weekly_wage_baseline,median_weekly_wage_recent,wage_sample_n_baseline,wage_sample_n_recent,title,soc_major_label,ai_exposure,automation_exposure,augmentation_exposure,theoretical_exposure,entry_rate_change_pp,exit_rate_change_pp,wage_growth,young_employment_growth,employment_wage_interaction,joint_pattern
25-4022,5.446519640463996e-05,2.9239344075206165e-05,0.13168659937597682,0.05500473975437687,0.1262955458176291,0.07871404340789075,165.0,81.0,16814.727367613636,21718.228779166668,626.7058823529412,620.6666666666666,68.0,33.0,Librarians and Media Collections Specialists,Educational Instruction & Library,0.2032,0.0770286541921571,0.1261713458078429,0.912280701754386,-0.00252258523294338,-4.758150240973837,-0.009636443276390794,0.291619441954053,-0.0028101742106829693,more juniors + lower wages
43-4131,5.2733381063724796e-05,1.466906213033262e-05,0.0659526164412736,0.04263468974367556,0.09568524051150394,0.04968351215494335,243.0,53.0,32728.80484602273,13725.647848333332,735.9191919191919,950.0,99.0,15.0,Loan Interviewers and Clerks,Office & Administrative Support,0.2022,0.0949102040816326,0.1072897959183673,1.0,-0.0038064318933392176,-4.60017283565606,0.2909026023937631,-0.5806248375732761,-0.168905276264522,fewer juniors + higher wages
11-3061,3.7359957394015526e-05,4.6289542343553046e-05,0.08405201757168627,0.1158875918513455,0.0905371268365983,0.16587954125005966,145.0,85.0,18191.118397916667,16247.428823333335,1267.1290322580646,1644.8387096774193,62.0,31.0,Purchasing Managers,Management,0.2004,0.1133492977975528,0.0870507022024472,0.9428571428571428,0.0008929584949537519,7.534241441346136,0.2980830426923957,-0.10684827244079353,-0.03184965815557779,fewer juniors + higher wages
29-1224,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Radiologists,Healthcare Practitioners & Technical,0.199,0.051893252321803,0.1471067476781969,0.977777777777778,0.0,,,,,insufficient data
15-1241,2.1128974573478733e-05,2.248347181446906e-05,0.09048783848562487,0.13628946644440937,0.07798522098112441,0.06158083100958752,84.0,28.0,9500.390378219696,6622.295259166667,1350.0,,12.0,,Computer Network Architects,Computer & Mathematical,0.1987,0.0539438110693035,0.1447561889306964,0.915558510638298,0.00013544972409903268,-1.640438997153689,,-0.30294493220523455,,insufficient data
27-4021,0.00019024249462232972,0.00013113639677520374,0.20156790742638153,0.13373479483303613,0.15842408044511067,0.14045137671634894,339.0,140.0,38340.822236742424,39509.25718083333,723.8095238095239,800.0,84.0,22.0,Photographers,"Arts, Design, Entertainment, Sports, & Media",0.195,0.0846485673329867,0.1103514326670132,0.7291666666666666,-0.005910609784712598,-1.7972703728761723,0.10526315789473673,0.030474957914991885,0.0032078903068412474,more juniors + higher wages
43-3021,0.00019041467567632218,0.00010707716186634187,0.10741860477534136,0.07574304318383232,0.1344725700363064,0.10043764022062678,576.0,235.0,72502.16115549242,57516.69635166667,688.1361702127659,750.0,235.0,85.0,Billing and Posting Clerks,Office & Administrative Support,0.1924,0.0641572800630613,0.1282427199369386,0.8571428571428571,-0.008333751380998032,-3.403492981567961,0.08990056396556856,-0.20668990503175533,-0.01858153902834461,fewer juniors + higher wages
43-1011,0.00035410502569313557,0.0003539293954243154,0.114524056141237,0.1142860324308843,0.11599218214406735,0.14330650831147593,1103.0,489.0,126107.2596375,126993.25861166666,830.8909952606635,922.2010582010582,422.0,189.0,First-Line Supervisors of Office and Administrative Support Workers,Office & Administrative Support,0.1856,0.0519222448667575,0.1336777551332424,0.8958333333333333,-1.7563026882014363e-05,2.7314326167408574,0.10989415393983082,0.0070257570952974024,0.0007720896317744714,more juniors + higher wages
13-1199,0.00026304453776539394,0.0003956344785010721,0.13615545268125143,0.15874098502121614,0.14624125149962883,0.15222925828560263,755.0,412.0,78112.40197878788,103180.55534333334,968.4876325088339,866.3790849673203,283.0,153.0,"Business Operations Specialists, All Other",Business & Financial Operations,0.1846,0.0785499753007353,0.1060500246992646,0.9415292353823088,0.013258994073567818,0.5988006785973804,-0.1054309256144087,0.32092411357869843,-0.0338353263465858,more juniors + lower wages
11-9151,0.00013725348058014647,0.00019130375521197773,0.10786031164815156,0.1443394492173364,0.11790650930286979,0.11189195518930924,523.0,233.0,51942.5349467803,55546.13514083333,831.989417989418,882.3157894736842,189.0,95.0,Social and Community Service Managers,Management,0.1808,0.0486865754511203,0.1321134245488796,0.7142857142857142,0.005405027463183126,-0.6014554113560555,0.060489196612481644,0.0693766716958506,0.004196539134529898,more juniors + higher wages
43-9081,6.908644696934176e-06,2.1797033158258533e-05,0.2667785963121309,0.7814088534602387,0.1887842003960464,0.7814470065442846,12.0,4.0,1035.71384375,1228.0427058333335,,,,,Proofreaders and Copy Markers,Office & Administrative Support,0.1781,0.0774635687732342,0.1006364312267657,1.0,0.0014888388461324357,59.26628061482382,,0.18569691159767654,,insufficient data
41-9091,7.601813704275066e-05,0.00018774425655694162,0.2572920775481883,0.3177390542470853,0.20238550920208623,0.3166645506681834,99.0,76.0,12158.449054924244,26021.4044675,400.0,480.0,13.0,25.0,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Sales & Related,0.1758,0.0355785714285714,0.1402214285714285,0.3478260869565217,0.011172611951419097,11.427904146609716,0.19999999999999996,1.1401911008510726,0.22803822017021447,more juniors + higher wages
43-4011,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Brokerage Clerks,Office & Administrative Support,0.1744,0.102851282051282,0.0715487179487179,1.0,0.0,,,,,insufficient data
11-2011,4.272613139157843e-05,2.1674871589548493e-05,0.12198084230824939,0.058417931278247535,0.15562157250889266,0.020186351285488242,123.0,61.0,14209.597398674243,15894.578645000001,1025.490909090909,1520.0,55.0,14.0,Advertising and Promotions Managers,Management,0.1731,0.0669456299881227,0.1061543700118772,0.9534883720930232,-0.0021051259802029937,-13.543522122340443,0.48221694266160764,0.1185805057702034,0.057181528951774606,more juniors + higher wages
43-4081,0.00018742564420232537,0.00018652123527727508,0.1800444252219326,0.24742046454703043,0.12602820325665046,0.1172259259563539,376.0,134.0,42453.41320056818,31217.7551525,440.4625,649.5555555555555,160.0,54.0,"Hotel, Motel, and Resort Desk Clerks",Office & Administrative Support,0.1725,0.0993594476157185,0.0731405523842814,0.7948717948717948,-9.04408925050292e-05,-0.8802277300296563,0.47471250232552276,-0.2646585327541533,-0.12563671434552542,fewer juniors + higher wages
23-1012,1.8266857640610546e-05,2.5123626319096124e-05,0.13561278558765033,0.15378225742109392,0.1835675612405611,0.15279700588820655,85.0,37.0,5512.600483522728,6504.220758333333,1350.0,,13.0,,Judicial Law Clerks,Legal,0.1704,0.0790036363636363,0.0913963636363636,0.896551724137931,0.0006856768678485579,-3.077055535235454,,0.17988248518545435,,insufficient data
13-2041,1.2045698082176297e-05,1.572236326207389e-05,0.04235218663664019,0.05147694433615242,0.08010846703956502,0.025925211778821778,92.0,54.0,11608.448948106061,12758.0935525,1000.0,1116.0,14.0,11.0,Credit Analysts,Business & Financial Operations,0.1685,,,1.0,0.0003676665179897593,-5.418325526074325,0.1160000000000001,0.09903516047090055,0.011488078614624473,more juniors + higher wages
23-1011,0.00011652072231175024,9.33483478403627e-05,0.06362457756982229,0.05012678443942549,0.04863431082265043,0.0495109255905715,814.0,342.0,74576.99021136363,77321.30531833332,1489.5081967213114,1837.65625,305.0,128.0,Lawyers,Legal,0.1673,0.0414847045294091,0.1258152954705909,0.8500000000000001,-0.0023172374471387533,0.08766147679210717,0.23373355987233113,0.03679841596170408,0.008601024760391906,more juniors + higher wages
11-9141,0.000282829267536225,0.0002578351018736254,0.1504289186110919,0.15796687759271408,0.12412927030549697,0.0973472210660935,662.0,271.0,76648.86056249999,67412.81235166667,871.8861788617886,935.0721649484536,246.0,97.0,"Property, Real Estate, and Community Association Managers",Management,0.1653,0.0748011508661137,0.0904988491338863,0.8863636363636364,-0.0024994165662599603,-2.6782049239403474,0.07247045270192465,-0.12049818018236802,-0.008732557667574296,fewer juniors + higher wages
13-1081,0.00010568932789179812,9.825553236018019e-05,0.15381757622419434,0.1177482050014094,0.13266285651566373,0.12190211495410071,219.0,112.0,27953.900444318184,34919.48216083333,897.2307692307693,892.1428571428571,91.0,42.0,Logisticians,Business & Financial Operations,0.1571,0.064072841818019,0.0930271581819809,0.9696969696969696,-0.0007433795531617925,-1.0760741561563023,-0.005670683911424779,0.2491810304036104,-0.001413026860142002,more juniors + lower wages
43-4071,0.00016388169586352248,0.00013281917749126957,0.22499423888055783,0.2080268237761544,0.20028492575139556,0.13399442661544061,241.0,88.0,29970.66544659091,26426.8851875,646.9494949494949,758.0,99.0,40.0,File Clerks,Office & Administrative Support,0.1568,0.0329022950819672,0.1238977049180327,0.9117647058823528,-0.0031062518372252912,-6.629049913595495,0.17165251061703724,-0.11824162748091416,-0.02029647221654338,fewer juniors + higher wages
11-3021,0.00015688733802784934,0.00011559726222104281,0.1273038547230533,0.14156221045549588,0.132727021296448,0.12338921674446714,417.0,140.0,50397.37532234848,33429.649275,1256.6482758620689,1763.5555555555557,145.0,45.0,Computer and Information Systems Managers,Management,0.1559,0.0516677440211717,0.1042322559788283,0.9393939393939394,-0.004129007580680653,-0.9337804551980868,0.4033803964325222,-0.33667876429716015,-0.13580961341260017,fewer juniors + higher wages
21-2021,4.0882782366796395e-05,3.0396128083945053e-05,0.18755246964371014,0.09682681380649265,0.05581819000199633,0.15320975934334533,90.0,43.0,8891.346977083333,12597.513655,791.84,1154.0,25.0,13.0,"Directors, Religious Activities and Education",Community & Social Service,0.153,0.0622776889763997,0.0907223110236002,0.7272727272727273,-0.0010486654282851342,9.739156934134899,0.45736512426752873,0.41682848363346836,0.19064281121526683,more juniors + higher wages
41-3011,0.00011403203307295159,2.671777700502563e-05,0.19624672931451245,0.040908958301124045,0.19185529592771086,0.08957034187009828,197.0,104.0,23768.33599128788,26890.334355833336,977.2619047619048,1568.3157894736842,84.0,38.0,Advertising Sales Agents,Sales & Related,0.1482,,,0.8974358974358974,-0.008731425606792596,-10.228495405761258,0.6048060216322264,0.1313511541443122,0.0794419689748228,more juniors + higher wages
43-9041,0.00021537092305294695,0.00018472801644593844,0.15483610243361187,0.17647838983076705,0.12117668584410263,0.15601091047990343,472.0,169.0,56570.58168068182,43409.20542500001,698.3915343915344,800.0,189.0,65.0,Insurance Claims and Policy Processing Clerks,Office & Administrative Support,0.1467,0.0914056735181133,0.0552943264818866,1.0,-0.003064290660700851,3.4834224635800797,0.14548925725021977,-0.23265407327738796,-0.033848668317365375,fewer juniors + higher wages
17-2061,4.3111042191615234e-05,4.9102814229819925e-05,0.13950376359539793,0.12949506165182642,0.15391324226069272,0.20499713029517214,99.0,45.0,12608.251179924242,15636.7275075,1500.0,,14.0,,Computer Hardware Engineers,Architecture & Engineering,0.1453,0.0554614524474474,0.0898385475525526,0.9090909090909092,0.0005991772038204692,5.108388803447942,,0.2401979691202467,,insufficient data
11-1021,0.00023910705013857752,0.0003204827717733992,0.07181252914986494,0.0912113534527227,0.08240941104725351,0.08399858742990136,1192.0,525.0,135209.7751350379,144141.80898,1014.8695652173913,1193.36,437.0,200.0,General and Operations Managers,Management,0.1378,0.0631212903225806,0.0746787096774193,0.9615384615384616,0.008137572163482166,0.15891763826478555,0.17587524633707474,0.06606056282573824,0.011618417760142516,more juniors + higher wages
11-3013,2.0087087117139555e-05,2.3695767083806508e-05,0.1907579246669142,0.14001489052313937,0.24641134964377595,0.2599226492690633,35.0,40.0,4322.3457933712125,7125.217164166666,,,,,Facilities Managers,Management,0.1345,,,0.7646103896103895,0.0003608679966666953,1.3511299625287325,,0.6484606981454288,,insufficient data
17-2031,2.473508394911621e-05,9.030833169278102e-06,0.13639087112290885,0.07598861440878976,0.1795800995368797,0.06311756222765776,66.0,20.0,7451.521071401516,4755.783951666666,1154.0,,10.0,,Bioengineers and Biomedical Engineers,Architecture & Engineering,0.1328,0.0,0.1328,0.9487179487179488,-0.0015704250779838109,-11.646253730922194,,-0.36177004586096173,,insufficient data
29-1031,3.3487397617121994e-05,2.5987973587341497e-05,0.07303040509502809,0.06968067473996813,0.06834925774327834,0.08754401556424488,171.0,69.0,18726.87138844697,15346.310008333334,854.140350877193,1267.037037037037,57.0,27.0,Dietitians and Nutritionists,Healthcare Practitioners & Technical,0.1328,0.0522034203371079,0.0805965796628921,0.951219512195122,-0.0007499424029780497,1.9194757820966537,0.48340613546216793,-0.18051928215832036,-0.08726412856455833,fewer juniors + higher wages
43-4041,1.6295242577639554e-05,2.311904874636941e-05,0.08513595349834203,0.17880977624733005,0.13277868352798325,0.1426894963842438,72.0,21.0,7903.605721022727,5440.018706666667,943.9047619047619,,21.0,,"Credit Authorizers, Checkers, and Clerks",Office & Administrative Support,0.1296,0.0774093165630257,0.0521906834369742,0.95,0.0006823806168729854,0.9910812856260554,,-0.31170418936804856,,insufficient data
13-2082,5.129805135117249e-05,6.706949327337423e-05,0.12667087405856106,0.17973150594186207,0.15827268182576773,0.11625925326118988,132.0,66.0,16335.293803977273,15177.847280833334,1066.0,784.4,42.0,25.0,Tax Preparers,Business & Financial Operations,0.1283,0.0128125024420663,0.1154874975579336,1.0,0.0015771441922201742,-4.201342856457785,-0.2641651031894935,-0.0708555681356724,0.018717568468110086,fewer juniors + lower wages
11-9179,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,"Personal Service Managers, All Other",Management,0.1244,0.0457647394713936,0.0786352605286063,0.7417184265010353,0.0,,,,,insufficient data
11-9081,3.466273036808032e-05,4.022944086156941e-05,0.11746670576969145,0.1020341397596496,0.18153950708841313,0.12742434903131666,131.0,61.0,11986.702687310606,16214.039138333334,796.7307692307693,940.952380952381,52.0,21.0,Lodging Managers,Management,0.1215,,,0.8695652173913043,0.0005566710493489089,-5.411515805709646,0.1810167465489696,0.35266883323116716,0.06383896480072701,more juniors + higher wages
13-1041,8.229073594173339e-05,0.0001118302698500531,0.10758773932306825,0.12690319973101083,0.06875372849315226,0.09900118287359118,306.0,134.0,31203.294645265152,36623.0881725,906.5299145299145,1158.125,117.0,48.0,Compliance Officers,Business & Financial Operations,0.1211,0.0397990137519605,0.0813009862480395,0.8183125008857741,0.0029539533908319714,3.0247454380438925,0.2775364402624829,0.17369298943748746,0.04820613398702931,more juniors + higher wages
11-9021,0.0004727246765644016,0.0003919420081263313,0.16612351399903433,0.11752786483783711,0.13653603433454192,0.09204686370765514,1007.0,507.0,115482.42742594697,136743.687705,1136.6728971962616,1368.2278481012659,321.0,158.0,Construction Managers,Management,0.1186,0.0405477592578878,0.0780522407421121,0.8444444444444444,-0.00807826684380703,-4.448917062688679,0.20371291642139266,0.18410818643976623,0.037505215596698276,more juniors + higher wages
21-1012,0.00021540086844777445,0.00012226728450103115,0.13235536074971338,0.0811386588874729,0.1068347214888304,0.08808419733337271,540.0,233.0,66488.12945227273,60678.63110416666,855.5355450236967,840.3541666666666,211.0,96.0,"Educational, Guidance, and Career Counselors and Advisors",Community & Social Service,0.1182,0.0400814108100008,0.0781185891899991,0.5263157894736842,-0.00931335839467433,-1.8750524155457693,-0.01774488324340706,-0.08737647450702168,0.0015504853383476334,fewer juniors + lower wages
13-1011,3.9526689754469565e-05,2.2585928571344316e-05,0.2292033917114759,0.17328910238979559,0.18126943164897372,0.2802288984699657,44.0,24.0,7018.1870668560605,5363.390393333333,,,,,"Agents and Business Managers of Artists, Performers, and Athletes",Business & Financial Operations,0.118,0.0427892588738923,0.0752107411261076,0.9130434782608696,-0.0016940761183125248,9.895946682099197,,-0.23578691444940736,,insufficient data
53-6061,1.9486140428322473e-05,1.4303249668879807e-05,0.219627492315366,0.20050027309653407,0.172703612242196,0.23185307369514482,23.0,10.0,3653.6923659090908,3046.3329175,,,,,Passenger Attendants,Transportation & Material Moving,0.1169,0.0,0.1169,0.2777777777777778,-0.0005182890759442666,5.914946145294883,,-0.1662316877239256,,insufficient data
