occ_code,title,ai_exposure,automation_exposure,augmentation_exposure,theoretical_exposure,theoretical_exposure_conservative,automation_share,augmentation_share,classified_task_n,soc_major,soc_major_label,exposure_q,high_exposure
51-4192,"Layout Workers, Metal and Plastic",0.0,0.0,0.0,0.2608695652173913,0.1304347826086956,,,1.0,51,Production,Q0 (none),0
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0,0.0,0.1458333333333333,0.1041666666666666,,,,51,Production,Q0 (none),0
51-4194,"Tool Grinders, Filers, and Sharpeners",0.0,0.0,0.0,0.0666666666666666,0.0333333333333333,,,,51,Production,Q0 (none),0
51-5111,Prepress Technicians and Workers,0.1018,0.0431355932203389,0.058664406779661,0.8125,0.4375,0.423728813559322,0.576271186440678,4.0,51,Production,Q2,1
51-5112,Printing Press Operators,0.0,0.0,0.0,0.4,0.2875,,,1.0,51,Production,Q0 (none),0
51-5113,Print Binding and Finishing Workers,0.0,0.0,0.0,0.1282051282051282,0.0897435897435897,,,1.0,51,Production,Q0 (none),0
51-6011,Laundry and Dry-Cleaning Workers,0.0,0.0,0.0,0.075,0.05,,,1.0,51,Production,Q0 (none),0
51-6021,"Pressers, Textile, Garment, and Related Materials",0.0,0.0,0.0,0.0208333333333333,0.0104166666666666,,,,51,Production,Q0 (none),0
51-6031,Sewing Machine Operators,0.0,0.0,0.0,0.1162790697674418,0.0813953488372093,,,,51,Production,Q0 (none),0
51-6041,Shoe and Leather Workers and Repairers,0.0,0.0,0.0,0.1176470588235294,0.0588235294117647,,,,51,Production,Q0 (none),0
51-6042,Shoe Machine Operators and Tenders,0.0,0.0,0.0,0.0869565217391304,0.0869565217391304,,,,51,Production,Q0 (none),0
51-6051,"Sewers, Hand",0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,,,,51,Production,Q0 (none),0
51-6052,"Tailors, Dressmakers, and Custom Sewers",0.0342,0.0130244640605296,0.0211755359394703,0.1363636363636363,0.0909090909090909,0.3808322824716267,0.6191677175283733,3.0,51,Production,Q1 (low),0
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,0.0211,,,0.1842105263157894,0.1578947368421052,,,2.0,51,Production,Q1 (low),0
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",0.0152,0.0082434782608695,0.0069565217391304,0.2142857142857142,0.1607142857142857,0.5423340961098398,0.4576659038901602,1.0,51,Production,Q1 (low),0
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.032,0.0173546910755148,0.0146453089244851,0.1875,0.15625,0.5423340961098398,0.4576659038901602,1.0,51,Production,Q1 (low),0
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0857142857142857,0.0857142857142857,,,,51,Production,Q0 (none),0
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.0,0.0,0.0,0.0689655172413793,0.0689655172413793,,,,51,Production,Q0 (none),0
51-6092,Fabric and Apparel Patternmakers,0.0,0.0,0.0,0.8125,0.46875,,,,51,Production,Q0 (none),0
51-6093,Upholsterers,0.0,0.0,0.0,0.2647058823529412,0.1911764705882352,,,1.0,51,Production,Q0 (none),0
51-7011,Cabinetmakers and Bench Carpenters,0.0,0.0,0.0,0.1764705882352941,0.1176470588235294,,,,51,Production,Q0 (none),0
51-7021,Furniture Finishers,0.0,0.0,0.0,0.0571428571428571,0.0285714285714285,,,,51,Production,Q0 (none),0
51-7031,"Model Makers, Wood",0.0,0.0,0.0,0.2307692307692307,0.1538461538461538,,,1.0,51,Production,Q0 (none),0
51-7032,"Patternmakers, Wood",0.0301,0.0166950316169828,0.0134049683830171,0.3076923076923077,0.2564102564102564,0.5546522131887986,0.4453477868112014,2.0,51,Production,Q1 (low),0
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.0,0.0,0.1176470588235294,0.0588235294117647,,,,51,Production,Q0 (none),0
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.0,0.0,0.0,0.108695652173913,0.0652173913043478,,,,51,Production,Q0 (none),0
51-8011,Nuclear Power Reactor Operators,0.0,0.0,0.0,0.4545454545454546,0.3181818181818182,,,,51,Production,Q0 (none),0
51-8012,Power Distributors and Dispatchers,0.0,0.0,0.0,0.6666666666666666,0.375,,,4.0,51,Production,Q0 (none),0
51-8013,Power Plant Operators,0.0257,0.0177241379310344,0.0079758620689655,0.2278867102396513,0.1552287581699346,0.689655172413793,0.3103448275862068,1.0,51,Production,Q1 (low),0
51-8021,Stationary Engineers and Boiler Operators,0.0,0.0,0.0,0.1860465116279069,0.1627906976744186,,,1.0,51,Production,Q0 (none),0
51-8031,Water and Wastewater Treatment Plant and System Operators,0.0,0.0,0.0,0.125,0.125,,,,51,Production,Q0 (none),0
51-8091,Chemical Plant and System Operators,0.0,0.0,0.0,0.2727272727272727,0.1515151515151515,,,3.0,51,Production,Q0 (none),0
51-8092,Gas Plant Operators,0.0723,,,0.125,0.09375,,,2.0,51,Production,Q2,0
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.0405,0.0246375,0.0158624999999999,0.3414634146341463,0.1951219512195122,0.6083333333333334,0.3916666666666666,3.0,51,Production,Q1 (low),0
51-8099,"Plant and System Operators, All Other",0.0,0.0,0.0,0.1891891891891892,0.0945945945945946,0.34375,0.65625,3.0,51,Production,Q0 (none),0
51-9011,Chemical Equipment Operators and Tenders,0.0,0.0,0.0,0.217391304347826,0.1521739130434782,,,2.0,51,Production,Q0 (none),0
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.1714285714285714,0.1428571428571428,,,,51,Production,Q0 (none),0
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.0425,,,0.1081081081081081,0.1081081081081081,,,1.0,51,Production,Q1 (low),0
51-9022,"Grinding and Polishing Workers, Hand",0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,,,,51,Production,Q0 (none),0
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,,,1.0,51,Production,Q0 (none),0
51-9031,"Cutters and Trimmers, Hand",0.0,0.0,0.0,0.0,0.0,,,,51,Production,Q0 (none),0
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.0321,0.01605,0.01605,0.0909090909090909,0.0681818181818181,0.5,0.5,1.0,51,Production,Q1 (low),0
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.075,0.075,,,,51,Production,Q0 (none),0
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.0,0.0,0.0,0.16,0.16,,,,51,Production,Q0 (none),0
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.0324,0.0161312588401697,0.0162687411598302,0.5625,0.4166666666666666,0.4978783592644978,0.5021216407355021,2.0,51,Production,Q1 (low),0
51-9071,Jewelers and Precious Stone and Metal Workers,0.0,0.0,0.0,0.3749999999999999,0.2053571428571428,,,4.0,51,Production,Q0 (none),0
51-9081,Dental Laboratory Technicians,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,,,,51,Production,Q0 (none),0
51-9082,Medical Appliance Technicians,0.0,0.0,0.0,0.2068965517241379,0.1379310344827586,,,,51,Production,Q0 (none),0
51-9083,Ophthalmic Laboratory Technicians,0.0,0.0,0.0,0.1875,0.09375,,,1.0,51,Production,Q0 (none),0
51-9111,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.0,0.0,0.0,,,,51,Production,Q0 (none),0
51-9123,"Painting, Coating, and Decorating Workers",0.0,0.0,0.0,0.0,0.0,,,,51,Production,Q0 (none),0
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0652173913043478,0.0434782608695652,,,,51,Production,Q0 (none),0
51-9141,Semiconductor Processing Technicians,0.0,0.0,0.0,0.28125,0.234375,,,,51,Production,Q0 (none),0
51-9151,Photographic Process Workers and Processing Machine Operators,0.0108,0.006663829787234,0.0041361702127659,0.68,0.38,0.6170212765957447,0.3829787234042554,2.0,51,Production,Q1 (low),0
51-9161,Computer Numerically Controlled Tool Operators,0.0215,,,0.28,0.25,,,2.0,51,Production,Q1 (low),0
51-9162,Computer Numerically Controlled Tool Programmers,0.1207,0.0744728498024403,0.0462271501975596,0.8928571428571428,0.8035714285714285,0.6170078691171528,0.3829921308828471,2.0,51,Production,Q3,1
51-9191,Adhesive Bonding Machine Operators and Tenders,0.0,0.0,0.0,0.064516129032258,0.064516129032258,,,,51,Production,Q0 (none),0
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,,,1.0,51,Production,Q0 (none),0
51-9193,Cooling and Freezing Equipment Operators and Tenders,0.0,0.0,0.0,0.08,0.08,,,,51,Production,Q0 (none),0
51-9194,Etchers and Engravers,0.0,0.0,0.0,0.2727272727272727,0.1363636363636363,,,1.0,51,Production,Q0 (none),0
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0,0.0,0.0,0.1192358366271409,0.0709815546772068,,,2.0,51,Production,Q0 (none),0
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.0,,,,51,Production,Q0 (none),0
51-9197,Tire Builders,0.0,0.0,0.0,0.0384615384615384,0.0192307692307692,,,,51,Production,Q0 (none),0
51-9198,Helpers--Production Workers,0.0393,0.0152129032258064,0.0240870967741935,0.1333333333333333,0.0888888888888888,0.3870967741935483,0.6129032258064517,1.0,51,Production,Q1 (low),0
53-1041,Aircraft Cargo Handling Supervisors,0.0,0.0,0.0,0.5,0.3,,,,53,Transportation & Material Moving,Q0 (none),0
53-2011,"Airline Pilots, Copilots, and Flight Engineers",0.0,0.0,0.0,0.6136363636363636,0.3522727272727273,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-2012,Commercial Pilots,0.0,0.0,0.0,0.3636363636363636,0.2386363636363636,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-2021,Air Traffic Controllers,0.0,0.0,0.0,0.5909090909090909,0.3409090909090909,,,2.0,53,Transportation & Material Moving,Q0 (none),0
53-2022,Airfield Operations Specialists,0.0476,0.0192972972972972,0.0283027027027027,0.6341463414634146,0.3658536585365853,0.4054054054054054,0.5945945945945947,2.0,53,Transportation & Material Moving,Q2,0
53-2031,Flight Attendants,0.0913,0.0,0.0913,0.1875,0.1666666666666666,0.0,1.0,1.0,53,Transportation & Material Moving,Q2,0
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,,,,53,Transportation & Material Moving,Q0 (none),0
53-3031,Driver/Sales Workers,0.0281,0.0,0.0281,0.5,0.3333333333333333,0.0,1.0,1.0,53,Transportation & Material Moving,Q1 (low),0
53-3032,Heavy and Tractor-Trailer Truck Drivers,0.0,0.0,0.0,0.3653846153846154,0.2788461538461538,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-3033,Light Truck Drivers,0.0,0.0,0.0,0.5,0.3653846153846154,,,,53,Transportation & Material Moving,Q0 (none),0
53-3051,"Bus Drivers, School",0.0,0.0,0.0,0.3529411764705882,0.3235294117647059,,,3.0,53,Transportation & Material Moving,Q0 (none),0
53-3052,"Bus Drivers, Transit and Intercity",0.0,0.0,0.0,0.2592592592592592,0.2407407407407407,,,,53,Transportation & Material Moving,Q0 (none),0
53-3053,Shuttle Drivers and Chauffeurs,0.0,0.0,0.0,0.3076923076923077,0.25,,,5.0,53,Transportation & Material Moving,Q0 (none),0
53-3054,Taxi Drivers,0.0,0.0,0.0,0.3125,0.28125,,,2.0,53,Transportation & Material Moving,Q0 (none),0
53-4011,Locomotive Engineers,0.0,0.0,0.0,0.3571428571428571,0.2857142857142857,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.0,0.0,0.0,0.2045454545454545,0.2045454545454545,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0,0.0,0.0,0.2499999999999999,0.1666666666666666,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-4031,Railroad Conductors and Yardmasters,0.0,0.0,0.0,0.4722222222222222,0.2777777777777778,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-4041,Subway and Streetcar Operators,0.0,0.0,0.0,0.4090909090909091,0.4090909090909091,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-5011,Sailors and Marine Oilers,0.0,0.0,0.0,0.0638297872340425,0.0425531914893617,,,,53,Transportation & Material Moving,Q0 (none),0
53-5021,"Captains, Mates, and Pilots of Water Vessels",0.0,0.0,0.0,0.3272727272727272,0.2636363636363636,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-5022,Motorboat Operators,0.0,0.0,0.0,0.0,0.0,,,,53,Transportation & Material Moving,Q0 (none),0
53-5031,Ship Engineers,0.0,0.0,0.0,0.21875,0.171875,,,,53,Transportation & Material Moving,Q0 (none),0
53-6011,Bridge and Lock Tenders,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,,,,53,Transportation & Material Moving,Q0 (none),0
53-6021,Parking Attendants,0.0,0.0,0.0,0.1785714285714285,0.1071428571428571,,,2.0,53,Transportation & Material Moving,Q0 (none),0
53-6031,Automotive and Watercraft Service Attendants,0.0,0.0,0.0,0.1304347826086956,0.1304347826086956,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-6041,Traffic Technicians,0.0,0.0,0.0,0.8148148148148148,0.4629629629629629,,,4.0,53,Transportation & Material Moving,Q0 (none),0
53-6051,Transportation Inspectors,0.0,0.0,0.0,0.6381313131313131,0.4125757575757576,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-6061,Passenger Attendants,0.1169,0.0,0.1169,0.2777777777777778,0.2222222222222222,0.0,1.0,2.0,53,Transportation & Material Moving,Q3,1
53-7011,Conveyor Operators and Tenders,0.0,0.0,0.0,0.1379310344827586,0.1034482758620689,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-7021,Crane and Tower Operators,0.0,0.0,0.0,0.2631578947368421,0.1842105263157894,,,,53,Transportation & Material Moving,Q0 (none),0
53-7031,Dredge Operators,0.0,0.0,0.0,0.0,0.0,,,,53,Transportation & Material Moving,Q0 (none),0
53-7041,Hoist and Winch Operators,0.0,0.0,0.0,0.0,0.0,,,,53,Transportation & Material Moving,Q0 (none),0
53-7051,Industrial Truck and Tractor Operators,0.0,0.0,0.0,0.0625,0.03125,,,,53,Transportation & Material Moving,Q0 (none),0
53-7061,Cleaners of Vehicles and Equipment,0.0,0.0,0.0,0.1111111111111111,0.0833333333333333,,,,53,Transportation & Material Moving,Q0 (none),0
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0.0,0.0,0.0,0.0417391304347826,0.0417391304347826,,,,53,Transportation & Material Moving,Q0 (none),0
53-7063,Machine Feeders and Offbearers,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,,,,53,Transportation & Material Moving,Q0 (none),0
53-7064,"Packers and Packagers, Hand",0.0,0.0,0.0,0.1,0.1,,,,53,Transportation & Material Moving,Q0 (none),0
53-7065,Stockers and Order Fillers,0.0,0.0,0.0,0.2545454545454545,0.1818181818181818,,,1.0,53,Transportation & Material Moving,Q0 (none),0
53-7071,Gas Compressor and Gas Pumping Station Operators,0.0,0.0,0.0,0.3076923076923077,0.2692307692307693,,,,53,Transportation & Material Moving,Q0 (none),0
53-7072,"Pump Operators, Except Wellhead Pumpers",0.0,0.0,0.0,0.3333333333333333,0.2499999999999999,,,,53,Transportation & Material Moving,Q0 (none),0
53-7073,Wellhead Pumpers,0.0,0.0,0.0,0.0,0.0,,,,53,Transportation & Material Moving,Q0 (none),0
53-7081,Refuse and Recyclable Material Collectors,0.0,0.0,0.0,0.2142857142857142,0.1964285714285714,,,,53,Transportation & Material Moving,Q0 (none),0
53-7121,"Tank Car, Truck, and Ship Loaders",0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,,,,53,Transportation & Material Moving,Q0 (none),0
